"","anti_social_behaviour","bicycle_theft","burglary","criminal_damage_and_arson","drugs","other_crime","other_theft","possession_of_weapons","public_order","robbery","shoplifting","theft_from_the_person","vehicle_crime","violence_and_sexual_offences"
"V1",0.585442650725395,0.173384226271057,0.854936647123939,2.05288594367168,0.375918352534636,0.120305166738517,0.133374492219118,0.156013279778663,0.623025497241132,0.256061871099303,0.12046036161253,-0.0914518256104961,1.4152876857041,0.957193689730931
"V2",0.129034495526159,-0.160431727427292,0.21217638593689,0.164875054042509,-0.0779480096453501,0.0387491197136459,1.6687418870379,-0.149030710804117,0.0745310090174741,-0.040989257879401,0.253686683175333,-0.0744846902401208,0.416721607709955,0.0788009329152669
"V3",-0.149188784392122,-0.290609519833083,-0.305526193266787,1.00006480700733,-0.17428505036578,-0.0330836864066242,-0.20824614236708,-0.0865997158821979,-0.116028158505765,-0.270790759770442,-0.180864755865093,-0.195861111691641,-0.244580611003029,0.0411490947455466
"V4",-0.310630640203331,-0.29864240524813,-0.426023463196822,-0.13527148903696,-0.261098685011297,-0.0540254566676137,-0.228226239096601,-0.298669513662771,-0.34396695296366,-0.271001532910649,-0.213961000058828,-0.188345650078273,0.0629366407256015,-0.208494914932617
"V5",-0.354689305060549,-0.361164327238304,-0.570977170889731,0.0770639272815442,-0.34409097834344,-0.0752218033033174,-0.261184310009249,-0.355694987316545,-0.33120657398227,-0.397026920535517,-0.201743974857334,-0.203932810891669,-0.642331839453459,-0.320208040943071
"V6",-0.458938897093497,-0.336998724019465,-0.672410848222023,-0.684832718585997,-0.395855916579523,-0.105527159011121,-0.261959650693238,-0.319237466537099,-0.521469200353595,-0.405143721425509,-0.223088873828704,-0.20784518069373,-0.181023656232984,-0.52561967440831
"V7",-0.535757232782278,-0.390740497704365,-0.712801632061464,-0.713149899347662,-0.460264586149427,-0.118203091166839,-0.309919249736879,-0.35581092494732,-0.533264835999465,-0.492551019674215,-0.228907265803098,-0.218085354365461,-0.849249497128899,-0.601751717395922
"V8",-0.777986731567948,-0.460889312450084,-1.19482579359572,-1.08972702316991,-0.547529419750812,-0.14709578492699,-0.379831215455302,-0.409136888845581,-0.692265158831869,-0.571073590353042,-0.245764918791976,-0.234073376206432,-1.23475247802555,-0.901836176458917
"V9",0.379326837120226,0.596006641291963,0.303772095111373,2.69030240907737,0.620389255683095,0.746807273780934,0.484700915270475,0.543593940475921,1.74245373954264,0.383908697385477,0.148521281179041,0.0186410753700308,0.256076814107706,2.99191091516076
"V10",0.0814600764135919,0.0950123495122936,0.182567652591942,0.378728778331876,0.254229433867047,0.160554427787512,0.198903129228343,1.12723581802604,0.490556382573017,0.149016584183593,0.115347772917439,-0.0494104830663276,1.09662111331167,0.428187880339916
"V11",0.760337299503552,0.00873480510247401,-0.0904119071024632,0.78294578954493,0.594651622222634,0.0390382881597242,-0.023350607888268,0.45441169689637,0.416280391797664,0.315455750468236,-0.103706168525728,-0.0559007871338964,0.226700642135066,0.63713706722666
"V12",-0.260853509585634,-0.31496094582464,-0.582046722465699,-0.355098284798082,-0.110291669947658,-0.0583351755052094,-0.234731153715812,0.759983504156738,-0.229645868545499,-0.176810965481304,-0.208163602060813,-0.17715343503937,-0.575315311278711,-0.189036128468831
"V13",0.0171628591449808,-0.248873541517076,-0.495527494054137,0.026679789304016,-0.0941936027087803,-0.00663263248226671,-0.150161844431213,-0.238868392675251,0.0785185068866638,-0.205247971231336,-0.0948474045958649,-0.155920946652087,-0.363189065236176,0.120741155396564
"V14",-0.298692112324918,0.631601197260568,-0.238535792284299,-0.397859763496371,-0.263087604179422,-0.0654559576185886,-0.0767557516211599,-0.32699118403355,-0.242457752665572,-0.232404300568663,-0.144160931980153,-0.066365443617543,-0.147604695297098,-0.400564829140387
"V15",-0.311437350943947,-0.272895493493845,-0.53082250172147,-0.505826664851215,-0.271483565325365,-0.0822881434465655,-0.209749980301217,-0.233116409348539,-0.329182696479327,-0.132965150986953,-0.16243504419725,-0.168339186906501,-0.6698365704141,-0.33537768550117
"V16",-0.531781223953537,-0.410998235218113,-0.0274743712041249,-0.768546646017459,-0.449986628981469,-0.118338372851157,-0.294856602832553,-0.353322112183872,-0.553265881205406,-0.449127551922567,-0.216039126613589,-0.214750896317952,-0.668187869875048,-0.608335555887811
"V17",0.966367411804663,1.19367498597371,1.16816924657378,1.42620245182374,1.85941965901526,0.242213922208066,1.08902455035471,2.47243249373071,1.70677853318688,1.48574968837094,0.581839163934419,1.4300364963615,0.699822219381544,1.66305426888002
"V18",0.354408735356389,0.0315173158274516,0.0773637461968057,0.680016221319755,0.893561850549214,0.115496157931863,0.0531896990367558,2.00779011633982,0.591376648249844,0.589046047891378,-0.0109003371593545,0.0625224341304635,0.0127279254125363,0.808465811471658
"V19",-0.123437184006575,-0.133566176325886,0.0885762402528306,0.0213724501773379,0.102357103283625,-0.0197077992223736,-0.14178226603875,0.784019024333782,-0.0186346076482914,-0.0115993185184197,-0.156944205898489,-0.124189550700092,-0.22022697623949,0.0413751482538895
"V20",0.270099572966551,-0.0546225592018233,0.0718804487774171,0.965473146112592,0.0563728245645524,0.320802453533179,0.0829244794516558,-0.100299367040399,0.72746948323297,-0.0249269614737672,0.146405232386817,-0.0809480649919525,0.199270172264818,0.93599285284916
"V21",0.0138850281433,-0.119706350798577,-0.0361112849294624,-0.0586041272041813,0.0435818993847513,-0.0177928051992245,-0.086125250847347,-0.035748213329332,-0.0662240648018722,0.853922074146345,-0.128852507076172,-0.0444900981502804,-0.013227157839614,0.146567063356163
"V22",0.266102807041992,-0.0895072560390369,-0.293734730092163,0.216257626355346,1.91345211870161,0.0431481836279191,-0.0895386782791831,0.181725705826466,0.274409495808802,-0.0111070764904525,-0.173236179871409,-0.0794001304634216,-0.185895825743543,0.246458348057969
"V23",0.943279437004829,-0.0799179566306887,-0.154871130475975,-0.368860615698464,-0.106596238937853,-0.0444293184252003,-0.134523686613307,-0.201910865374784,-0.116982925527227,0.00474718598298467,-0.158987335335413,-0.0898318639756905,-0.377378629668193,-0.13437920832536
"V24",-0.390438221660994,-0.343652501880984,0.68061065721432,-0.558822259833598,-0.368449004649456,-0.0878317988623292,-0.223665300082628,-0.327280225081056,-0.433266434271745,-0.366360883302318,-0.220248787335346,-0.198229448769569,-0.430944911270389,-0.44914396822235
"V25",2.3439373746082,3.43495610142738,2.94475941425552,1.42075397181844,1.15770501547284,0.378925814421466,2.97860069738476,18.6617316711797,1.71612730947992,1.4796238290023,0.144324868781017,3.90510754060125,1.59086169775613,1.46933230424067
"V26",0.680205666608467,0.624023506889559,0.338761141490801,1.21731234859268,3.04079002444331,0.13143304212202,0.33446287837775,1.13645175429112,1.30204317823104,0.652208472269673,0.181808685379456,0.226963288542677,0.170288676958738,1.12109966072641
"V27",1.07177716533059,0.782632782824552,0.537862932233049,0.97737060874412,0.563907530232745,0.160921061061476,0.577312717752885,0.486719659729521,1.47016422936767,0.853779419653838,0.833099860926022,0.351217045328155,0.252347299527607,1.07531257869614
"V28",0.278588457953543,-0.119535564161009,-0.136370731663096,0.386575586764413,0.0693504976694405,0.000248446585341251,-0.0734599367613075,-0.234060205452717,0.0598204049606773,0.0463556651013789,-0.138673019684752,-0.130111871946269,0.986609173969361,0.226747820458425
"V29",2.2213382688233,0.154947921145077,0.370535664623839,0.393752501094063,0.211236618518224,0.0933461843573072,0.0631538227019407,0.206152716987277,0.394029145875019,0.248775533350479,-0.00697917142705236,0.0751416651111824,0.0330314112348648,0.34703612925466
"V30",-0.125601308686084,-0.228833948526761,0.237135810841813,0.230977261964282,-0.158268989380907,-0.0108570588907824,-0.0874195846368833,-0.218461713422285,-0.0513543767048857,-0.212660633228021,-0.0990200910774977,-0.138499595618698,0.122635285794657,0.0955591769535814
"V31",-0.240885575199533,-0.261909839546238,0.0913610016112644,-0.190235431549499,-0.262267617590068,-0.0676845224057661,-0.184075816204757,-0.266377478358471,-0.254625004997475,-0.318120727405538,-0.178203521907923,-0.176565818754017,-0.489583505143049,-0.264298755308607
"V32",-0.455299765387474,-0.354220420801982,-0.0148367441577647,-0.611638647902765,-0.414726131905142,-0.0867204480816626,-0.274488185025235,-0.345137331551125,-0.469333093929487,-0.449319326541069,-0.22923090530018,-0.201100393959797,0.0300782168291581,-0.541976675406342
"V33",1.39792245616551,0.786936006485933,0.935693559794041,1.6611122167786,5.39794887252851,0.224869712639052,1.03384929364626,2.91203250517163,2.12320616757956,1.49219301889126,0.419099849957009,1.04875423652235,0.75324596134471,1.7754580000339
"V34",3.58578614771017,1.97797532152196,1.30553392779327,2.61604625528744,2.65982842338303,0.351599672120697,1.39232083566997,1.37915885439358,3.44579134690451,2.24093048684623,1.01185133339713,1.63961792537591,0.58567691678995,2.84927693953545
"V35",3.00483128314802,0.70909058630536,0.912692880953437,1.12987635796353,1.0002046328928,0.199423727737877,0.626629182244623,0.785249254239815,1.39809117745922,1.01121375258832,0.539196632865002,0.481795052688251,0.615222323520332,1.21894714424492
"V36",0.352284468708485,3.3510681876574,0.058274232923428,0.0612129125845777,-0.0221126201693425,0.0359391524756925,0.341276974992492,-0.00726057975796329,0.365963015931771,0.0627434311691161,0.0973403965568636,0.282668225142984,0.269582788145992,0.181526734851674
"V37",0.50248558144754,0.13716568186674,0.420742599962829,0.511405575067599,0.457907277063806,0.0541385826764764,0.211192095967641,0.454528991023113,0.540631476626666,1.92558025484573,0.0950755697996034,0.269620499537649,0.901251049565701,0.608405344291067
"V38",0.60196759231268,-0.156502538045547,0.335975136493385,0.862423804803632,-0.101590497975334,-0.00856296569733337,-0.0875094160510572,-0.140780911961977,0.0672806909405045,-0.0806148961229212,-0.12794253281801,-0.13400317179438,-0.152302865200816,0.238722912136186
"V39",0.253851468059151,1.09648813728184,0.227973433333138,0.228006403421606,0.201905462735009,0.0227556117788753,0.0371019596175497,-0.0900319309333457,0.277403608285545,0.298412677290538,-0.0630286814467554,0.112517339752144,-0.104847914491604,0.170869924362674
"V40",-0.170671983108574,-0.0368349825592894,1.31326326739534,0.0715893587423803,-0.157738519029137,-0.0161633258719027,-0.0768892009842575,-0.146604892688986,-0.0773855602164236,0.0171735199376173,-0.0425810680029318,-0.115693800302787,-0.0706340490228423,-0.0366514883691699
"V41",3.9085181244431,1.71283866711556,1.83471278173967,4.92595609275811,4.7299330288858,0.773224164497203,2.18436504714267,3.49639475327739,4.70774214038093,4.73221106028488,5.47845106031377,2.09919637071814,1.37390385258109,4.91470567144245
"V42",1.50550326727083,1.24122898835392,0.901751595316891,1.62264531403427,0.578138436548304,0.292760428219037,1.06552604661988,0.710430804430717,1.99548074054815,0.897287947785236,3.78590216094945,0.625011725920838,0.841971968530176,1.70734425948614
"V43",0.510633101863997,0.325787564128621,0.460155482756695,0.649436260332455,0.297761017795596,0.141097036903261,0.639203990947114,0.268266837074511,0.607113621031235,0.488403762162223,2.47521219462254,0.287973350312662,1.62740705500333,0.505552704737415
"V44",0.396537658274526,1.35268778503904,0.707717939599367,0.306707447952617,0.501137842322705,-0.0352228826972745,0.407691778710543,0.0481443659624197,0.65364292932192,0.701978977261295,-0.0311269060069022,1.57280900555236,0.376086976081372,0.503997191529325
"V45",1.0603918481689,2.65383577935328,2.64219148527701,1.14435105069576,0.594573142155254,0.102101284817761,0.937496499950159,0.571898846819487,1.4093547488366,1.4698564844848,0.213803440631422,0.896362694273348,0.857349690203554,1.22506643274774
"V46",0.360641840023398,0.0801105649386784,1.28002060637821,0.749972876874986,0.421540509321851,0.0668152238225197,0.0900307876820681,0.169147529425408,0.340710741481033,0.41213120936093,-0.0395171606230578,0.00878106412813086,0.519247094517762,0.530374026640854
"V47",-0.0534740035696113,0.0236781302552974,1.26224826706894,-0.173704878366109,-0.221429222627056,-0.018880006062755,-0.0244134936557284,-0.187561159056218,-0.0829172839329295,0.002713492903434,-0.105131827654138,-0.0905166276338302,1.20395965107977,-0.226036417533165
"V48",-0.236372428737054,-0.215953785221558,0.461861751076155,-0.27389591087427,-0.214573526150152,-0.031164386843165,-0.181900835981938,-0.270438842022078,-0.269362855283636,-0.205017382100718,-0.19650102847247,-0.163721280031679,0.375937276972688,-0.241635927070662
"V49",5.73155897095114,5.55998983367213,3.02187731542713,8.00291666609654,12.1217591740534,1.58835545768523,4.92440207427621,5.31356879490168,9.20583517243637,6.11009503160636,7.73377024709479,5.12337615784216,1.89953941667543,8.7922217993193
"V50",2.05768905443719,2.79609458930436,1.34693372998059,2.7541237955858,2.34942442670954,0.702618350383853,2.72696395134993,1.59479420790949,3.99517926950215,1.9783254605248,7.07696280213006,2.88653803336473,1.30937852111731,2.89710481205883
"V51",1.7196391002297,4.84684082494805,2.31903362196231,1.43651160944633,1.01628369459173,0.370498619984962,2.06396352468096,0.94581448623953,1.91996929672643,1.92228212179749,1.08403793359308,1.95429401099437,1.4380340519778,1.52085311665975
"V52",1.05404184794626,0.438447528929941,0.751799488770802,1.94086888822143,1.31225039522013,0.220067803632575,0.564590047611557,1.01669956596503,1.79127814459282,2.85543752177046,0.769951505445496,0.41726014402675,0.71482603657072,2.04047469606333
"V53",1.64875276543413,0.306354793917014,1.55806570111113,2.56310092796478,1.26761823889739,0.451355977846359,0.358326576760503,0.831242445574894,1.32583743398311,1.38239643514393,0.472854326209818,0.234028608296449,2.92348288343911,1.55976843711902
"V54",0.727956566861589,0.609415477234316,2.13833314436185,0.60237278453471,0.303698815922253,0.028780521426177,0.609950545056294,0.10804715748644,0.487646072980877,0.870820987720999,0.0608540486108835,0.261859549993927,1.86522971293613,0.457289177267317
"V55",-0.182311973730691,1.16407178158307,0.550270307188647,-0.193793500960533,-0.0966281470787675,-0.0560721351117434,0.035128700793626,-0.167075410382146,-0.114574221770583,-0.13991246900575,0.0418192725710979,-0.0738925129805462,0.835570786741737,-0.245184300308658
"V56",-0.410458587847243,-0.107873299810468,-0.0375988959510544,-0.470873191892248,-0.40191168177259,-0.106803764458353,-0.197762667302234,-0.391338716794796,-0.351683177113873,-0.3410562966756,-0.193872672801602,-0.162191800021659,0.855590622412394,-0.493165696891644
"V57",14.8599074424762,10.8690588477266,11.3172797216137,9.20626179940682,12.1013270161199,12.6473876204384,20.3680288340307,7.24506580301757,13.2905188325039,13.7750987231153,11.7345093525229,18.4731874437122,5.59917637327511,13.8886579522874
"V58",6.43565085440135,8.70971150511541,8.94108047476726,4.47921451080574,3.23902279383995,0.995354846923644,9.64643591955356,2.77695650543974,4.96466098904376,7.63346264406734,6.81012559471573,10.1945156252492,8.27946238223294,5.8548469213345
"V59",3.45788824925568,5.82582004199218,4.75122156962293,2.25061872002032,3.62415570506079,0.513942217526762,5.4204219204978,2.38537951667061,3.51746972576441,3.7665790614155,1.5867930393631,5.18431021139751,2.00348455998885,3.04456787327608
"V60",2.14597795660419,1.66064110723651,2.47247835675798,3.13334000458617,2.03052683684468,0.386684458620058,2.5734563588948,1.23620328000369,2.02241873003465,1.40633567767749,2.2210455627741,1.20998182183457,6.84268149583925,2.31170411250855
"V61",0.456622731652636,0.533548211485025,0.550108261976915,0.627448556571707,0.252308341103977,0.0821318158437098,0.733529367390652,0.201241164591957,0.535410195810723,0.5093907186274,0.403552046465725,0.116489532829756,4.61740796499341,0.45539314222637
"V62",0.060536902230475,0.148646927633151,0.527563053526976,0.518274852248793,-0.03307635386472,0.0398095042430194,0.194228896364767,-0.124815275333998,0.0703305734671423,0.133482351626328,0.00136970428940249,-0.0859396375556418,2.52325993061466,0.107442339197592
"V63",-0.225364206907193,-0.00596941997227737,-0.0440789377404962,-0.323694469796924,-0.125880333267792,-0.0731544609556089,-0.124849894319905,-0.286135205975828,-0.293297639701788,-0.140828200072073,-0.163677996027847,-0.115059396122232,1.84573789387734,-0.377807853662824
"V64",-0.173614018689204,-0.161375604932096,-0.342785259071563,-0.20192329361938,-0.0704080109805715,-0.0421867758916562,-0.16860111728291,0.451185772493558,-0.254743866414485,-0.0182648655714386,-0.169689936861389,-0.144411979175276,0.548880983490821,-0.115995170624055
